input_dim,hidden_dim,n_layers,dropout,output_dim,batch_size,lr,epochs,patience,rnn_type,path,dataset,context_length,prediction_length,freq,seasonality,error,conts,pearson,noise,covariates,seed,train_loss,valid_loss,elapsed_time,mse,mae,mape,smape,abs_error,mase,rmse,run_time
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/electricity_hourly_dataset.tsf,electricity,30,1,1H,24,1.65,['y_lead_1'],0.5155699714169586,0,1,42,5.838305950164795,2706.175048828125,29.13943445892073,6179278.0,398.9032897949219,inf,0.2355202436447143,128047.953125,0.1888584047555923,398.9032897949219,1049.507903000107
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/electricity_hourly_dataset.tsf,electricity,30,168,1H,24,1.414285714285714,"['y_lead_1', 'y_lead_2', 'y_lead_3']",0.5740921195762649,0,3,42,7.72152042388916,3030.5302734375,28.978899958077815,6046065.0,505.5285339355469,inf,0.3195812106132507,27262140.0,0.1905266046524047,657.0035400390625,1749.2395526668988
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/electricity_hourly_dataset.tsf,electricity,30,3,1H,24,0.0,[],0.0,0,0,42,,,,2232041.75,294.4462280273437,inf,0.2786273062229156,283551.75,0.2129269987344741,304.2468566894531,0.0885230840649455
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/electricity_hourly_dataset.tsf,electricity,30,168,1H,24,0.4714285714285714,"['y_lead_1', 'y_lead_2']",0.9023272720696456,0,2,42,2.3633086681365967,1148.2923583984375,31.091846249997616,4515980.0,447.2498474121094,inf,0.315862774848938,24119292.0,0.1686912029981613,597.0674438476562,1353.4756231249776
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/electricity_hourly_dataset.tsf,electricity,30,1,1H,24,0.7071428571428571,['y_lead_1'],0.8131887100854838,0,1,42,2.696927785873413,1341.8507080078125,29.29738900018856,5458829.0,408.9666442871094,inf,0.2533396780490875,131278.28125,0.1936228275299072,408.9666442871094,1024.8537741249893
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/electricity_hourly_dataset.tsf,electricity,30,2,1H,24,1.1785714285714286,"['y_lead_1', 'y_lead_2']",0.6433551495047093,0,2,42,5.5538201332092285,2337.098388671875,26.838832709006965,956095.375,237.33680725097656,inf,0.1737630665302276,152370.21875,0.1032682210206985,259.0188293457031,1893.5020547080785
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/electricity_hourly_dataset.tsf,electricity,30,168,1H,24,0.0,['y_lead_1'],0.999999999999639,0,1,42,0.3756583333015442,687.4767456054688,25.86095454194583,8647186.0,563.5294189453125,inf,0.345940351486206,30390016.0,0.2127205729484558,706.617431640625,1374.2803122501357
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/electricity_hourly_dataset.tsf,electricity,30,168,1H,24,1.65,"['y_lead_1', 'y_lead_2', 'y_lead_3']",0.5155699714169586,0,3,42,8.992449760437012,3544.260498046875,29.747160999802876,12878667.0,615.1248779296875,inf,0.313497930765152,33172458.0,0.2318319678306579,780.4083251953125,1116.4014394171536
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/electricity_hourly_dataset.tsf,electricity,30,3,1H,24,1.65,"['y_lead_1', 'y_lead_2', 'y_lead_3']",0.5155699714169586,0,3,42,8.992449760437012,3544.260498046875,29.017004166031256,7792059.5,564.7920532226562,inf,0.3057176470756531,543894.8125,0.234139859676361,586.2385864257812,1092.1532514169812
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/electricity_hourly_dataset.tsf,electricity,30,2,1H,24,0.0,[],0.0,0,0,42,,,,2110681.75,292.6674194335937,inf,0.2619418799877167,187892.484375,0.2046463936567306,301.7078857421875,0.0617744589690119
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/electricity_hourly_dataset.tsf,electricity,30,168,1H,24,0.7071428571428571,['y_lead_1'],0.8131887100854838,0,1,42,2.696927785873413,1341.8507080078125,28.86651495913975,6566283.5,521.8634643554688,inf,0.3604991436004638,28143056.0,0.1969925761222839,657.5771484375,978.7837601669598
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/electricity_hourly_dataset.tsf,electricity,30,168,1H,24,0.9428571428571428,['y_lead_1'],0.723871674827299,0,1,42,3.4786934852600098,1588.72216796875,27.980610540835187,5463234.0,505.9770202636719,inf,0.3748551309108734,27286330.0,0.1909957528114318,633.4762573242188,959.3223803751172
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/electricity_hourly_dataset.tsf,electricity,30,2,1H,24,0.7071428571428571,"['y_lead_1', 'y_lead_2']",0.8131887100854838,0,2,42,3.526679992675781,1553.09521484375,26.423441332997758,1714940.25,222.1918029785156,inf,0.1466755717992782,142647.140625,0.0966784432530403,236.70079040527344,2321.358867582865
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/electricity_hourly_dataset.tsf,electricity,30,1,1H,24,1.1785714285714286,['y_lead_1'],0.6433551495047093,0,1,42,4.263547420501709,1868.3179931640625,29.732553125126287,5323090.0,394.1928405761719,inf,0.2490829974412918,126535.8984375,0.1866282671689987,394.1928405761719,1034.9112439590972
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/electricity_hourly_dataset.tsf,electricity,30,168,1H,24,1.1785714285714286,"['y_lead_1', 'y_lead_2']",0.6433551495047093,0,2,42,5.5538201332092285,2337.098388671875,28.93870437494479,5516801.0,466.0601196289063,inf,0.3347228169441223,25133688.0,0.1757859289646148,621.3028564453125,2063.405414040899
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/electricity_hourly_dataset.tsf,electricity,30,168,1H,24,0.2357142857142857,"['y_lead_1', 'y_lead_2']",0.9725757776063404,0,2,42,1.384614109992981,705.7896118164062,29.95802208315581,5457704.0,495.1618957519531,inf,0.3145981132984161,26703090.0,0.1867623925209045,641.7054443359375,1436.727580040926
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/electricity_hourly_dataset.tsf,electricity,30,3,1H,24,1.414285714285714,"['y_lead_1', 'y_lead_2', 'y_lead_3']",0.5740921195762649,0,3,42,7.72152042388916,3030.5302734375,30.68256950005889,8990334.0,488.5325012207031,inf,0.2452447712421417,470456.8125,0.2025257349014282,519.6513671875,1711.6399264167994
