input_dim,hidden_dim,n_layers,dropout,output_dim,batch_size,lr,epochs,patience,rnn_type,batches_per_epoch,path,dataset,context_length,prediction_length,freq,seasonality,error,conts,pearson,noise,covariates,seed,train_loss,valid_loss,elapsed_time,mse,mae,mape,smape,abs_error,mase,rmse,run_time
1,40,2,0.1,1,128,0.001,100,10,lstm,500,/Users/garethdavies/Downloads/hospital_dataset.tsf,hospital,37,3,M,12,0.7071428571428571,"['y_lead_1', 'y_lead_2', 'y_lead_3']",0.8078299542555525,0,3,42,115.98242950439452,126.44998931884766,0.3893228331580758,3110.871826171875,18.49281120300293,0.1803364157676696,0.1613560020923614,42551.9609375,0.0409483015537261,20.85809135437012,19.04060329217464
1,40,2,0.1,1,128,0.001,100,10,lstm,500,/Users/garethdavies/Downloads/hospital_dataset.tsf,hospital,37,1,M,12,0.4714285714285714,['y_lead_1'],0.900141445631198,0,1,42,61.9154167175293,72.55427551269531,0.4722092498559505,2741.5556640625,17.520540237426758,0.1731917113065719,0.1576388478279113,13438.25390625,0.0383122898638248,17.520540237426758,17.569537124829367
1,40,2,0.1,1,128,0.001,100,10,lstm,500,/Users/garethdavies/Downloads/hospital_dataset.tsf,hospital,37,12,M,12,0.0,"['y_lead_1', 'y_lead_2']",0.9999999999999876,0,2,42,7.228487968444824,19.43726348876953,0.4118322909343987,2336.14306640625,15.653316497802734,0.1651255637407302,0.1486656218767166,144073.109375,0.0340991467237472,20.24098396301269,41.56319854198955
1,40,2,0.1,1,128,0.001,100,10,lstm,500,/Users/garethdavies/Downloads/hospital_dataset.tsf,hospital,37,2,M,12,0.0,"['y_lead_1', 'y_lead_2']",0.9999999999999876,0,2,42,7.228487968444824,19.43726348876953,0.3952087918296456,12.550774574279783,1.4544011354446411,0.0263694506138563,0.025024926289916,2231.05126953125,0.003225376131013,1.5920897722244265,43.90557520906441
1,40,2,0.1,1,128,0.001,100,10,lstm,500,/Users/garethdavies/Downloads/hospital_dataset.tsf,hospital,37,12,M,12,0.0,[],0.0,0,0,46,17.53589630126953,23.52301025390625,0.4496463329996913,3808.54541015625,20.49905014038086,0.1948947161436081,0.179676353931427,188673.265625,0.0448813140392303,24.990819931030277,22.25324433390051
1,40,2,0.1,1,128,0.001,100,10,lstm,500,/Users/garethdavies/Downloads/hospital_dataset.tsf,hospital,37,12,M,12,0.9428571428571428,"['y_lead_1', 'y_lead_2', 'y_lead_3']",0.7149685223597495,0,3,42,148.3555908203125,168.0812225341797,0.3912479169666767,5381.162109375,23.1597900390625,0.2157415449619293,0.1836601346731186,213162.6875,0.0504836402833461,27.68126678466797,17.299651874927804
1,40,2,0.1,1,128,0.001,100,10,lstm,500,/Users/garethdavies/Downloads/hospital_dataset.tsf,hospital,37,1,M,12,1.1785714285714286,['y_lead_1'],0.6312224330507136,0,1,42,126.90330505371094,153.64483642578125,0.4592035000678152,2790.5615234375,17.156641006469727,0.1716505736112594,0.1565399318933487,13159.14453125,0.0375165529549121,17.156641006469727,19.243121874984357
1,40,2,0.1,1,128,0.001,100,10,lstm,500,/Users/garethdavies/Downloads/hospital_dataset.tsf,hospital,37,2,M,12,1.414285714285714,"['y_lead_1', 'y_lead_2']",0.559285166914886,0,2,42,174.9054718017578,225.3813934326172,0.4757984590250999,4156.97021484375,20.91972923278809,0.1899363994598388,0.1662713289260864,32090.86328125,0.0463929772377014,22.26032257080078,17.734504707856104
1,40,2,0.1,1,128,0.001,100,10,lstm,500,/Users/garethdavies/Downloads/hospital_dataset.tsf,hospital,37,3,M,12,0.4714285714285714,"['y_lead_1', 'y_lead_2', 'y_lead_3']",0.900141445631198,0,3,42,82.06316375732422,88.79476928710938,0.4034735420718789,3755.309814453125,19.85280990600586,0.1799119710922241,0.1596789509057998,45681.3203125,0.0439597219228744,22.149940490722656,16.933360292110592
1,40,2,0.1,1,128,0.001,100,10,lstm,500,/Users/garethdavies/Downloads/hospital_dataset.tsf,hospital,37,12,M,12,1.414285714285714,['y_lead_1'],0.559285166914886,0,1,42,142.91429138183594,181.5333709716797,0.4792494161520153,5387.94677734375,22.62670135498047,0.2116346657276153,0.1822582632303238,208256.15625,0.0493717342615127,27.34501075744629,20.452851833077148
